emissoes_ultimos_3_meses,emissoes_ultimo_mes,crescimento_emissoes,tickets_abertos_ultimos_3_meses,tickets_abertos_ultimo_mes,crescimento_tickets_abertos,atraso_fatura_ultimos_3_meses,atraso_fatura_ultimo_mes,mes,cancelamento
8522,2860,1.01,12,2,0.50,0,0,7,0
6228,1227,0.59,48,23,1.44,2,1,7,1
5830,1969,1.01,1,0,0.00,0,0,2,0
351,147,1.26,10,4,1.00,0,0,10,0
5345,1059,0.59,44,20,1.33,3,0,6,1
3868,1340,1.04,13,4,0.80,0,0,1,0
4687,1585,1.01,12,2,0.50,0,0,3,0
1398,516,1.11,15,3,0.60,1,0,4,0
5927,1995,1.01,13,5,1.00,2,1,10,1
2526,890,1.06,11,3,0.75,0,0,6,0
4190,1418,1.02,5,2,1.00,2,0,5,1
6845,2307,1.01,6,2,1.00,0,0,1,0
1212,199,0.49,30,19,1.90,2,1,10,1
2622,924,1.06,3,1,1.00,0,0,6,0
3103,1085,1.05,6,2,1.00,0,0,10,0
9871,3311,1.01,11,4,1.00,0,0,12,1
4902,1649,1.01,1,0,0.00,0,0,1,0
9295,3119,1.01,5,2,1.00,0,0,12,0
7904,1571,0.60,21,13,1.86,3,1,9,1
8283,2778,1.01,11,3,0.75,2,0,1,0
3242,1092,1.01,9,1,0.33,1,0,7,0
3616,1241,1.03,14,4,0.80,1,1,4,0
5964,1147,0.58,34,17,1.42,2,1,6,0
1582,311,0.59,34,17,1.42,3,0,6,1
9776,3298,1.01,3,1,1.00,0,0,11,0
4666,885,0.57,60,24,1.20,2,1,7,1
7604,1483,0.59,17,12,2.00,0,0,3,1
6872,2332,1.02,15,3,0.60,0,0,2,0
956,352,1.10,12,3,0.75,0,0,3,0
3601,714,0.59,31,17,1.55,0,0,6,1
7374,1435,0.58,27,11,1.22,3,1,7,0
4885,1677,1.03,1,0,0.00,0,0,12,0
6515,2219,1.02,15,5,1.00,1,0,1,0
3574,678,0.57,34,15,1.25,0,0,6,0
4817,1616,1.01,9,2,0.67,0,0,1,1
4918,1653,1.01,4,2,1.00,0,0,3,1
7551,2536,1.01,10,3,0.75,0,0,10,1
8036,2712,1.01,5,2,1.00,0,0,2,0
954,165,0.52,36,16,1.33,2,1,6,1
7783,2643,1.02,11,3,0.75,0,0,1,1
8549,2880,1.01,12,4,1.00,2,0,11,0
6217,1235,0.60,37,21,1.62,2,1,7,1
7311,2453,1.01,12,2,0.50,1,0,8,1
1946,380,0.59,29,10,1.00,3,0,7,1
2606,502,0.58,49,22,1.29,2,1,7,0
9440,1848,0.59,42,21,1.50,2,1,7,1
8691,1698,0.59,42,15,1.07,3,1,7,1
1863,645,1.04,0,0,0.00,0,0,6,0
7352,1465,0.60,57,21,1.11,3,1,7,0
1536,552,1.08,8,3,1.00,1,0,1,0
5430,1065,0.59,22,9,1.12,1,1,2,1
6830,2327,1.02,15,5,1.00,0,0,12,0
9226,1814,0.59,38,13,1.00,3,1,7,1
1293,457,1.06,4,2,1.00,0,0,2,0
3117,1071,1.03,15,5,1.00,2,0,2,0
6788,2296,1.01,9,2,0.67,0,0,7,0
8683,2924,1.01,7,1,0.33,0,0,10,0
1348,491,1.09,1,0,0.00,2,0,5,0
7684,2573,1.00,8,3,1.00,0,0,2,0
8780,2949,1.01,5,2,1.00,0,0,3,0
3376,1161,1.03,2,0,0.00,0,0,9,1
4173,823,0.59,11,7,1.75,3,1,12,1
7478,2504,1.00,2,0,0.00,0,0,11,0
4845,1662,1.03,15,4,0.80,1,1,6,0
2268,787,1.04,0,0,0.00,0,0,2,0
9518,3207,1.01,8,1,0.33,0,0,9,1
8496,2853,1.01,8,2,0.67,1,0,11,0
3212,1094,1.02,15,3,0.60,1,0,3,0
5376,1069,0.60,28,13,1.30,2,1,11,1
3070,602,0.59,51,18,1.06,1,1,6,0
4948,1669,1.01,2,0,0.00,0,0,1,0
1438,507,1.06,5,2,1.00,0,0,12,0
8023,1567,0.59,11,13,3.25,1,1,4,1
9472,3174,1.01,15,5,1.00,2,0,12,1
2662,920,1.04,4,2,1.00,0,0,3,0
6602,2236,1.02,11,2,0.50,1,0,12,0
6572,2226,1.02,8,1,0.33,0,0,2,0
9525,3200,1.01,3,1,1.00,2,0,11,1
8294,2792,1.01,2,0,0.00,0,0,4,0
7051,2382,1.01,0,0,0.00,1,0,3,0
2714,496,0.55,47,22,1.38,3,1,7,1
8852,1754,0.59,37,16,1.23,3,1,6,1
8218,2780,1.01,14,3,0.60,2,0,11,0
1741,595,1.02,0,0,0.00,1,1,12,0
5305,1019,0.58,53,21,1.17,3,1,7,1
9699,3258,1.01,5,2,1.00,0,0,5,0
7506,2514,1.00,8,2,0.67,0,0,2,1
6142,1187,0.58,57,26,1.37,2,1,6,1
3927,1328,1.01,15,3,0.60,1,0,6,0
9645,1914,0.60,49,21,1.24,3,0,7,1
8920,2995,1.01,2,0,0.00,0,0,8,1
7810,2645,1.02,14,5,1.00,2,0,5,0
6508,2207,1.02,12,4,1.00,0,0,7,0
5496,1868,1.02,14,4,0.80,0,0,8,0
719,250,1.04,7,3,1.00,0,0,8,0
707,282,1.19,5,2,1.00,0,0,11,0
1528,260,0.51,53,18,1.00,1,1,6,0
1750,607,1.04,6,2,1.00,0,0,2,0
2726,524,0.58,43,22,1.47,0,0,7,0
7949,2700,1.02,11,4,1.00,0,0,4,0
1193,429,1.08,0,0,0.00,0,0,9,0
3740,1271,1.02,9,1,0.33,0,0,12,0
8088,2723,1.01,7,3,1.00,0,0,4,0
9414,3175,1.01,11,3,0.75,2,0,6,0
2116,741,1.05,2,0,0.00,1,0,11,0
3959,753,0.57,46,21,1.31,0,0,7,1
8794,2946,1.00,8,2,0.67,0,0,7,0
9546,3209,1.01,6,2,1.00,0,0,9,0
3068,1033,1.01,11,4,1.00,0,0,8,0
323,52,0.48,38,17,1.31,3,1,7,0
574,203,1.06,5,2,1.00,1,0,7,0
2390,465,0.58,51,25,1.47,1,1,6,0
3163,1094,1.04,3,1,1.00,2,0,9,0
4288,1454,1.02,10,4,1.00,0,0,10,0
1388,506,1.09,10,2,0.50,2,1,11,1
1493,514,1.03,14,3,0.60,1,0,8,0
5835,1989,1.02,5,2,1.00,0,0,8,1
7170,1404,0.59,36,19,1.58,1,1,6,1
2022,383,0.57,39,18,1.38,2,1,6,1
7365,2481,1.01,15,4,0.80,2,0,11,0
8568,2901,1.02,2,0,0.00,0,0,11,0
3244,1106,1.02,2,0,0.00,0,0,5,0
5885,2008,1.02,4,2,1.00,0,0,4,1
674,261,1.16,15,4,0.80,0,0,6,0
8200,2758,1.01,12,3,0.75,0,0,4,1
2707,953,1.06,1,0,0.00,0,0,4,0
2767,934,1.01,7,3,1.00,0,0,3,0
2699,933,1.04,13,5,1.00,1,0,5,1
3149,1079,1.03,12,3,0.75,0,0,2,1
5157,1756,1.02,14,5,1.00,0,0,7,0
3996,1364,1.02,5,2,1.00,0,0,7,1
5811,1122,0.58,40,22,1.57,2,0,6,1
5116,1721,1.01,15,5,1.00,0,0,5,0
8693,2928,1.01,10,3,0.75,0,0,7,1
2017,698,1.04,7,3,1.00,0,0,11,0
2269,795,1.05,3,1,1.00,0,0,6,1
3947,1329,1.01,10,3,0.75,0,0,10,0
3546,1212,1.03,11,3,0.75,2,0,6,0
9300,3127,1.01,2,0,0.00,2,0,9,1
6051,2066,1.02,8,3,1.00,2,0,9,0
9635,1888,0.59,26,16,1.78,3,1,6,1
8015,2706,1.01,7,1,0.33,0,0,3,0
1296,471,1.09,1,0,0.00,0,0,11,0
7888,2678,1.02,13,5,1.00,0,0,9,0
8729,2942,1.01,15,4,0.80,0,0,4,0
6462,2164,1.00,6,2,1.00,1,0,3,0
1091,397,1.09,15,4,0.80,0,0,6,0
1004,354,1.06,4,2,1.00,0,0,6,0
6404,2166,1.01,2,0,0.00,2,0,10,0
8787,2950,1.01,8,1,0.33,1,1,10,0
8322,1655,0.60,22,13,1.62,1,1,2,1
2040,393,0.58,55,27,1.42,1,1,6,1
7817,2626,1.01,0,0,0.00,0,0,5,0
9829,3300,1.01,5,2,1.00,0,0,9,0
6725,2264,1.01,3,1,1.00,0,0,5,0
8777,2936,1.00,2,0,0.00,1,0,11,0
7870,2663,1.01,6,2,1.00,2,0,2,1
5932,1998,1.01,0,0,0.00,0,0,6,0
4561,1566,1.03,10,4,1.00,0,0,11,0
4049,1372,1.02,10,4,1.00,0,0,5,0
1600,293,0.55,42,18,1.29,3,1,7,1
4514,858,0.57,28,14,1.40,2,1,3,1
5722,1933,1.01,11,4,1.00,0,0,1,0
5631,1924,1.03,8,2,0.67,2,0,5,0
6576,2228,1.02,11,4,1.00,0,0,9,0
1589,544,1.03,13,5,1.00,0,0,11,1
7577,1470,0.58,39,16,1.23,2,0,7,1
1332,466,1.05,9,3,1.00,2,1,5,0
2239,435,0.58,12,9,2.25,2,1,11,1
2129,728,1.03,12,2,0.50,0,0,11,1
5121,1750,1.03,5,2,1.00,0,0,3,0
9718,1905,0.59,54,20,1.11,3,1,6,1
5664,1913,1.01,10,4,1.00,0,0,9,0
7137,2414,1.01,7,1,0.33,0,0,8,0
2119,756,1.07,11,2,0.50,1,0,3,0
1785,338,0.57,35,16,1.33,0,0,7,0
7921,2655,1.01,7,1,0.33,0,0,5,0
5409,1044,0.58,47,17,1.06,2,1,6,1
1423,497,1.05,11,2,0.50,2,0,4,0
3388,1178,1.04,5,2,1.00,2,1,7,0
9781,1939,0.59,12,6,1.50,2,1,9,0
724,272,1.12,9,3,1.00,2,0,6,1
9985,1984,0.60,29,19,1.90,3,1,4,0
5165,1733,1.01,0,0,0.00,0,0,11,0
1376,263,0.57,26,11,1.22,3,1,3,1
8706,2919,1.01,3,1,1.00,2,0,4,0
7927,2668,1.01,14,4,0.80,1,1,6,0
1577,562,1.07,14,3,0.60,0,0,8,0
4225,808,0.57,12,14,3.50,2,1,11,1
5975,1171,0.59,35,13,1.08,2,1,7,1
4332,1472,1.02,5,2,1.00,0,0,7,1
1550,551,1.07,14,4,0.80,1,0,12,0
9535,3209,1.01,8,2,0.67,0,0,2,0
8147,2763,1.02,14,4,0.80,1,1,11,0
9699,1896,0.59,46,18,1.12,2,1,6,1
5166,1733,1.01,7,1,0.33,0,0,8,0
3429,663,0.58,56,26,1.37,3,1,6,1
9579,3236,1.01,8,3,1.00,0,0,10,1
6829,2289,1.01,12,2,0.50,0,0,10,1
5209,1784,1.03,5,2,1.00,2,0,5,1
3069,1051,1.03,8,2,0.67,0,0,4,0
5955,1995,1.01,14,5,1.00,0,0,1,0
7235,2445,1.01,2,0,0.00,0,0,6,1
5020,963,0.58,60,30,1.50,3,1,7,1
9636,1891,0.59,56,19,1.00,0,0,6,1
9688,3254,1.01,0,0,0.00,1,1,10,0
1172,419,1.07,5,2,1.00,0,0,5,0
926,343,1.11,15,3,0.60,0,0,3,0
3351,1153,1.03,8,2,0.67,0,0,3,0
5587,1892,1.02,10,4,1.00,0,0,10,1
1378,480,1.04,15,4,0.80,1,1,8,0
833,321,1.15,13,5,1.00,0,0,8,0
9108,3066,1.01,8,3,1.00,0,0,10,1
4130,1389,1.01,1,0,0.00,0,0,8,1
4846,1628,1.01,4,2,1.00,0,0,3,0
3955,1342,1.02,14,3,0.60,0,0,11,0
7931,2681,1.01,8,3,1.00,0,0,6,1
8970,3016,1.01,0,0,0.00,0,0,5,0
1320,479,1.09,13,4,0.80,1,0,3,0
2409,434,0.54,59,26,1.30,1,1,6,0
4315,1474,1.02,3,1,1.00,2,0,1,0
8527,2884,1.01,3,1,1.00,0,0,6,0
3882,1317,1.02,9,1,0.33,1,0,1,0
9807,3307,1.01,2,0,0.00,0,0,2,1
7901,2682,1.02,3,1,1.00,2,0,5,0
9591,3232,1.01,15,4,0.80,0,0,8,0
9310,3144,1.01,11,4,1.00,2,0,8,1
1252,434,1.04,12,3,0.75,0,0,7,0
1868,650,1.04,0,0,0.00,2,0,3,0
4855,936,0.58,58,25,1.25,2,1,7,1
8748,2938,1.01,0,0,0.00,0,0,2,0
9487,3181,1.01,12,4,1.00,0,0,11,0
8411,2841,1.01,10,2,0.50,0,0,12,1
5211,1013,0.58,52,20,1.11,2,1,6,1
1725,620,1.08,3,1,1.00,0,0,6,0
2687,934,1.04,6,2,1.00,2,1,6,0
1433,507,1.06,14,4,0.80,0,0,10,0
1569,544,1.04,5,2,1.00,0,0,9,0
4324,822,0.57,18,9,1.50,0,0,5,0
2960,1010,1.02,12,2,0.50,0,0,5,1
6038,2060,1.02,15,4,0.80,0,0,2,0
7689,2582,1.01,9,2,0.67,0,0,1,0
4489,1511,1.01,8,3,1.00,2,0,11,1
6448,2189,1.02,9,1,0.33,0,0,7,0
7123,2407,1.01,11,4,1.00,0,0,8,0
3168,1096,1.04,14,5,1.00,2,0,6,0
6807,2287,1.01,2,0,0.00,0,0,6,1
7417,2509,1.01,14,5,1.00,0,0,8,0
6965,2337,1.01,5,2,1.00,0,0,4,0
855,165,0.58,22,15,1.88,1,1,9,1
7334,1420,0.58,46,22,1.38,2,1,6,1
3157,1088,1.03,9,2,0.67,2,0,11,0
382,164,1.28,4,2,1.00,0,0,10,0
6466,1253,0.58,43,21,1.40,2,1,7,0
2020,686,1.02,7,1,0.33,0,0,10,0
6729,2283,1.02,12,4,1.00,2,0,8,0
9833,1942,0.59,28,13,1.30,1,1,6,1
5674,1939,1.02,15,3,0.60,1,1,4,0
7887,2676,1.02,4,2,1.00,1,0,10,0
667,114,0.51,27,15,1.67,2,0,1,1
6585,1275,0.58,54,22,1.22,3,1,6,1
8289,2792,1.01,5,2,1.00,0,0,7,0
1974,369,0.56,58,28,1.40,2,1,6,0
5573,1894,1.02,13,3,0.60,0,0,2,0
6981,2375,1.02,0,0,0.00,0,0,6,0
6863,2305,1.01,13,3,0.60,0,0,8,0
7989,2694,1.01,6,2,1.00,0,0,7,0
1762,621,1.06,12,4,1.00,0,0,11,0
758,279,1.10,4,2,1.00,0,0,4,1
3075,1057,1.03,7,1,0.33,1,0,9,0
3293,1134,1.03,15,3,0.60,0,0,11,0
6776,2304,1.02,2,0,0.00,0,0,9,0
6948,1369,0.59,30,19,1.90,3,1,10,1
7195,1392,0.58,51,22,1.29,2,1,7,1
7268,2443,1.01,5,2,1.00,0,0,10,0
9553,3209,1.01,4,2,1.00,2,0,4,0
4229,1423,1.01,0,0,0.00,2,0,2,0
6366,2160,1.02,8,2,0.67,2,0,12,0
880,311,1.06,10,3,0.75,0,0,1,0
6907,2321,1.01,4,2,1.00,2,0,12,0
3213,1084,1.01,6,2,1.00,1,1,9,0
4772,1621,1.02,2,0,0.00,1,0,3,0
4425,1521,1.03,1,0,0.00,0,0,2,0
8933,2990,1.00,13,4,0.80,0,0,4,0
6219,1239,0.60,57,22,1.16,2,1,6,1
9844,3299,1.01,13,4,0.80,0,0,3,0
2468,470,0.57,36,22,1.83,1,0,7,1
8192,1596,0.58,54,21,1.17,0,0,6,1
3536,1197,1.02,5,2,1.00,0,0,10,0
1173,410,1.05,7,2,0.67,2,1,7,0
2012,398,0.59,30,13,1.30,2,1,10,1
8824,2977,1.01,9,2,0.67,1,0,3,0
5166,1753,1.02,0,0,0.00,0,0,4,0
6938,2337,1.01,15,4,0.80,0,0,12,0
924,353,1.15,9,2,0.67,0,0,5,0
5766,1953,1.02,10,2,0.50,0,0,5,0
3723,729,0.59,21,12,1.71,2,1,5,1
573,239,1.25,9,2,0.67,2,1,1,0
3924,1351,1.03,6,2,1.00,0,0,7,0
7732,2613,1.01,3,1,1.00,2,0,1,0
1528,295,0.58,60,25,1.25,2,1,6,0
3606,1249,1.04,10,3,0.75,1,0,3,0
8366,2826,1.01,9,1,0.33,0,0,1,0
8371,2836,1.02,12,4,1.00,2,0,4,0
3513,1193,1.02,2,0,0.00,0,0,8,0
1025,355,1.04,1,0,0.00,0,0,5,1
1688,301,0.53,13,8,1.60,1,1,5,1
5987,2015,1.01,10,4,1.00,0,0,7,0
2116,732,1.04,12,4,1.00,1,0,9,0
3973,1375,1.04,3,1,1.00,0,0,2,0
6353,2140,1.01,0,0,0.00,0,0,7,1
4473,857,0.57,49,21,1.24,3,1,6,1
9236,3120,1.01,6,2,1.00,0,0,1,1
2577,871,1.01,2,0,0.00,0,0,3,1
9608,1879,0.59,35,18,1.50,1,1,7,1
5465,1052,0.58,48,19,1.19,2,0,7,1
4577,1546,1.01,14,5,1.00,0,0,8,1
5602,1882,1.01,1,0,0.00,1,1,5,0
4196,1445,1.03,7,2,0.67,0,0,10,0
4271,1469,1.03,1,0,0.00,0,0,11,0
7096,2391,1.01,7,2,0.67,2,1,2,0
6827,2288,1.01,4,2,1.00,1,1,5,0
3259,1111,1.02,7,3,1.00,2,1,8,0
5723,1952,1.02,6,2,1.00,0,0,10,1
8273,2781,1.01,0,0,0.00,0,0,3,0
5584,1894,1.02,15,5,1.00,1,0,6,1
8236,2786,1.01,3,1,1.00,0,0,3,1
8618,1686,0.59,39,18,1.38,1,1,7,1
4002,1374,1.03,10,4,1.00,2,0,8,0
990,378,1.15,2,0,0.00,0,0,10,0
4179,791,0.57,28,13,1.30,0,0,7,1
6280,1221,0.58,36,15,1.25,3,1,7,1
9691,3263,1.01,15,3,0.60,0,0,7,0
1868,672,1.08,6,2,1.00,0,0,6,0
6326,1219,0.58,35,13,1.08,0,0,6,1
7276,2450,1.01,11,2,0.50,1,0,3,0
8381,1638,0.59,29,12,1.20,2,1,4,1
9819,3291,1.01,3,1,1.00,0,0,12,0
2118,753,1.07,15,4,0.80,0,0,4,0
9438,1840,0.58,47,19,1.19,2,0,7,0
6617,2235,1.01,5,2,1.00,0,0,7,0
531,209,1.18,14,4,0.80,0,0,7,1
4089,1388,1.02,8,3,1.00,1,0,3,0
4334,862,0.60,39,17,1.31,1,1,6,0
9288,1819,0.59,54,22,1.22,0,0,6,1
9944,3350,1.01,10,4,1.00,0,0,4,0
2049,719,1.05,0,0,0.00,0,0,2,0
5657,1902,1.01,3,1,1.00,0,0,8,0
8461,1685,0.60,55,22,1.16,1,1,6,1
3243,1097,1.01,7,2,0.67,2,0,7,0
5549,1066,0.58,53,19,1.06,0,0,7,0
2670,939,1.06,9,3,1.00,0,0,3,0
5640,1902,1.01,3,1,1.00,0,0,10,0
3644,693,0.57,58,28,1.40,2,1,7,1
3193,1092,1.03,8,2,0.67,2,0,4,0
3147,580,0.55,49,22,1.29,2,1,6,1
7679,2583,1.01,4,2,1.00,2,0,5,1
5592,1070,0.57,28,14,1.40,3,1,6,0
8877,2998,1.01,4,2,1.00,0,0,10,0
7663,2599,1.02,11,4,1.00,0,0,9,0
6848,2332,1.02,10,2,0.50,2,0,11,0
8487,2844,1.01,8,3,1.00,0,0,10,1
7816,2652,1.02,4,2,1.00,0,0,5,0
6792,2296,1.01,11,2,0.50,0,0,1,0
2769,970,1.05,15,3,0.60,1,0,2,0
3325,1139,1.03,13,4,0.80,0,0,3,0
909,346,1.14,3,1,1.00,0,0,5,0
4468,861,0.58,52,20,1.11,2,0,6,1
8591,2882,1.01,2,0,0.00,2,0,7,0
640,92,0.43,12,7,1.75,2,0,2,1
5957,2030,1.02,6,2,1.00,0,0,10,0
6772,2274,1.01,8,3,1.00,0,0,2,0
532,190,1.07,6,2,1.00,0,0,7,0
7857,2664,1.02,9,1,0.33,2,1,4,0
3554,1220,1.03,3,1,1.00,0,0,11,0
2312,821,1.06,7,1,0.33,2,0,12,0
431,179,1.24,14,3,0.60,2,1,11,0
2711,946,1.05,3,1,1.00,0,0,6,0
7977,2689,1.01,11,4,1.00,2,0,11,0
3965,1366,1.03,9,1,0.33,0,0,1,0
3283,1108,1.01,15,4,0.80,1,0,3,0
1341,485,1.09,5,2,1.00,0,0,9,0
8493,1687,0.60,33,17,1.55,3,1,6,1
3493,1204,1.03,4,2,1.00,0,0,12,0
5250,1790,1.02,7,1,0.33,0,0,12,1
2955,586,0.59,57,25,1.32,1,0,6,0
1272,226,0.53,46,18,1.12,3,0,7,1
9820,3312,1.01,6,2,1.00,0,0,10,0
1548,561,1.09,8,1,0.33,0,0,7,0
6081,2072,1.02,1,0,0.00,0,0,3,0
3325,1149,1.04,12,3,0.75,0,0,8,0
4060,1398,1.03,1,0,0.00,0,0,9,0
3052,1057,1.04,0,0,0.00,0,0,4,0
7903,2675,1.02,8,2,0.67,2,1,1,0
3635,1258,1.04,11,4,1.00,0,0,1,0
7022,2391,1.02,0,0,0.00,2,1,6,0
1965,667,1.02,12,3,0.75,0,0,1,0
2336,819,1.05,14,4,0.80,2,1,5,0
8746,2948,1.01,2,0,0.00,1,1,2,0
2472,863,1.05,6,2,1.00,0,0,11,0
6486,2209,1.02,15,4,0.80,2,0,10,0
8721,2928,1.01,7,2,0.67,0,0,6,1
1777,307,0.52,19,9,1.29,2,1,4,0
5327,1813,1.02,12,4,1.00,0,0,2,0
9723,1937,0.60,54,26,1.44,2,1,7,1
7630,2568,1.01,11,3,0.75,0,0,9,0
7381,2489,1.01,14,4,0.80,1,0,9,0
8886,1754,0.59,36,18,1.50,0,0,6,1
3151,1097,1.04,8,1,0.33,0,0,3,0
3948,1355,1.03,3,1,1.00,0,0,8,0
5624,1898,1.01,9,2,0.67,0,0,9,0
6522,2210,1.02,5,2,1.00,0,0,9,1
2759,967,1.05,0,0,0.00,0,0,11,0
7984,2678,1.01,3,1,1.00,1,0,12,0
3763,706,0.56,16,11,1.83,0,0,8,1
9847,1964,0.60,33,19,1.73,2,0,7,1
6053,1179,0.58,17,15,2.50,3,1,1,1
352,134,1.14,8,2,0.67,0,0,2,0
1155,431,1.12,11,3,0.75,2,1,5,0
8945,2999,1.01,8,3,1.00,0,0,1,0
404,146,1.08,10,2,0.50,0,0,9,0
7137,2423,1.02,11,2,0.50,1,0,2,0
4649,1592,1.03,9,3,1.00,0,0,5,0
1608,554,1.03,6,2,1.00,0,0,9,0
6327,2138,1.01,10,3,0.75,0,0,10,1
5075,1735,1.03,7,3,1.00,0,0,4,0
4009,1374,1.03,3,1,1.00,0,0,2,0
9873,3310,1.01,8,3,1.00,0,0,6,1
5374,1835,1.02,4,2,1.00,0,0,10,0
8346,2801,1.01,13,5,1.00,0,0,2,0
5845,1162,0.60,28,14,1.40,1,1,6,1
6009,2029,1.01,13,5,1.00,1,1,11,0
6876,2320,1.01,9,2,0.67,2,1,2,0
7604,2547,1.00,8,1,0.33,1,0,4,1
6925,2358,1.02,15,5,1.00,2,1,4,0
4837,1656,1.03,15,4,0.80,0,0,10,0
7849,2662,1.02,8,2,0.67,2,0,5,0
622,76,0.37,37,17,1.31,3,1,6,0
6010,1176,0.59,57,22,1.16,2,0,7,1
7110,1372,0.58,48,17,1.06,1,1,6,1
4797,916,0.57,39,22,1.69,0,0,6,1
763,275,1.08,11,2,0.50,2,1,7,1
2985,547,0.55,54,28,1.56,3,1,6,1
2864,973,1.02,14,4,0.80,0,0,9,0
6539,2216,1.02,13,3,0.60,0,0,2,0
4644,1574,1.02,10,4,1.00,1,0,2,0
4680,1586,1.02,7,2,0.67,0,0,10,0
9606,1876,0.59,53,21,1.17,3,0,7,1
4053,1384,1.02,13,3,0.60,0,0,2,0
4871,1670,1.03,2,0,0.00,0,0,3,0
1137,429,1.13,15,3,0.60,1,0,12,0
1694,607,1.07,2,0,0.00,1,0,12,0
1004,365,1.09,14,4,0.80,2,0,3,1
2094,723,1.04,12,4,1.00,0,0,9,0
1378,481,1.05,6,2,1.00,0,0,4,0
5918,1984,1.01,10,4,1.00,1,0,3,0
491,67,0.41,26,10,1.11,3,1,6,1
1698,294,0.52,46,18,1.12,1,1,6,0
7670,2600,1.02,4,2,1.00,0,0,5,0
7430,1477,0.60,40,14,1.00,1,1,7,1
8646,1693,0.59,55,26,1.37,1,1,6,1
6718,2252,1.01,15,5,1.00,1,1,5,0
5585,1874,1.01,4,2,1.00,1,0,11,0
2484,860,1.04,11,3,0.75,0,0,3,0
9249,1835,0.60,55,23,1.21,1,0,7,1
4908,1671,1.02,11,4,1.00,2,0,5,0
7906,2651,1.01,15,3,0.60,0,0,1,0
7071,1372,0.58,21,12,1.71,3,0,10,1
8744,2937,1.01,3,1,1.00,0,0,8,1
5486,1872,1.02,10,3,0.75,0,0,1,0
6878,2342,1.02,5,2,1.00,0,0,6,0
9257,3125,1.01,9,2,0.67,0,0,7,0
3729,1265,1.02,5,2,1.00,0,0,4,1
8734,2949,1.01,10,4,1.00,2,1,6,1
5891,1153,0.59,12,8,2.00,2,1,2,0
1612,548,1.02,14,3,0.60,0,0,7,0
5925,1986,1.01,6,2,1.00,0,0,6,0
471,201,1.28,8,3,1.00,0,0,12,0
8756,2938,1.01,10,2,0.50,0,0,8,1
3008,1013,1.01,10,2,0.50,0,0,3,1
3131,592,0.57,52,27,1.50,2,0,7,1
2333,461,0.59,28,15,1.50,2,0,3,1
8290,2808,1.02,3,1,1.00,0,0,9,1
3118,614,0.59,43,17,1.13,0,0,6,1
2860,550,0.58,30,19,1.90,2,1,6,1
2792,554,0.60,19,10,1.43,1,1,12,1
4417,1502,1.02,14,3,0.60,2,0,4,1
6892,2327,1.01,6,2,1.00,0,0,1,0
5339,1792,1.01,3,1,1.00,0,0,8,1
4537,1560,1.03,9,3,1.00,0,0,6,0
7241,1430,0.59,53,18,1.00,3,1,7,1
1767,345,0.59,53,25,1.39,2,1,6,0
9662,3254,1.01,10,3,0.75,0,0,9,1
4995,1705,1.02,13,3,0.60,0,0,6,0
5904,1981,1.01,1,0,0.00,0,0,9,0
9050,1789,0.59,32,11,1.00,2,1,7,0
9947,1952,0.59,47,22,1.38,2,0,7,1
1912,651,1.02,9,2,0.67,2,0,12,0
8899,2995,1.01,12,3,0.75,0,0,4,1
8678,1701,0.59,45,25,1.67,3,1,6,0
1393,492,1.06,4,2,1.00,1,0,7,0
650,265,1.22,15,5,1.00,0,0,5,0
8641,2929,1.02,8,1,0.33,0,0,1,1
7585,2545,1.01,9,1,0.33,0,0,10,0
1555,272,0.52,31,13,1.18,2,0,7,1
7965,2680,1.01,2,0,0.00,2,1,6,1
3041,1032,1.02,9,1,0.33,0,0,3,0
7651,2578,1.01,0,0,0.00,1,0,1,0
472,197,1.25,6,2,1.00,0,0,7,0
6330,1257,0.60,47,23,1.44,1,1,6,0
3623,1249,1.03,0,0,0.00,0,0,4,0
6841,2318,1.02,12,2,0.50,2,0,3,0
6502,2191,1.01,14,3,0.60,0,0,1,0
1262,437,1.04,15,5,1.00,0,0,5,0
7849,2644,1.01,0,0,0.00,1,0,11,0
3381,1146,1.02,10,3,0.75,1,1,9,0
1111,395,1.06,12,2,0.50,1,0,7,0
8529,1670,0.59,15,15,3.00,3,1,5,1
8678,2939,1.02,9,2,0.67,0,0,7,0
7286,1419,0.58,33,15,1.36,3,1,7,1
9150,3085,1.01,15,4,0.80,2,0,2,0
7426,2495,1.01,12,4,1.00,0,0,3,1
8544,2881,1.01,15,5,1.00,2,0,7,0
7211,2438,1.01,11,4,1.00,0,0,11,0
3401,1184,1.04,7,3,1.00,1,0,3,0
9453,3189,1.01,8,2,0.67,0,0,4,0
1847,627,1.02,3,1,1.00,1,0,1,0
9940,3330,1.00,0,0,0.00,2,0,9,0
2263,447,0.59,42,24,1.71,3,1,7,1
8271,1640,0.59,27,11,1.22,1,0,6,1
5914,1149,0.58,51,21,1.24,1,1,6,1
450,193,1.29,2,0,0.00,1,0,6,0
3845,1325,1.03,4,2,1.00,1,0,3,1
7981,1582,0.59,53,26,1.44,0,0,7,1
543,192,1.06,14,5,1.00,1,0,6,0
5604,1879,1.01,15,5,1.00,0,0,2,0
1871,672,1.08,13,4,0.80,0,0,1,0
3493,1184,1.02,15,5,1.00,0,0,9,0
2725,537,0.59,25,12,1.33,1,1,7,1
2775,943,1.02,6,2,1.00,0,0,7,0
3348,1163,1.04,10,4,1.00,1,0,7,0
